Thread ID: 2148303280
Total: 0.027374

 %self     total     self     wait    child    calls  name
  0.01      0.00     0.00     0.00     0.00        1  ActiveRecord::ConnectionAdapters::DatabaseStatements#select_all_without_query_cache
  0.01      0.00     0.00     0.00     0.00        1  Rack::Lint::InputWrapper#initialize
  0.01      0.00     0.00     0.00     0.00        1  <Class::ActionController::Base>#default_charset
  0.01      0.00     0.00     0.00     0.00        1  Rack::Lint::ErrorWrapper#initialize
  0.01      0.00     0.00     0.00     0.00        1  ActiveSupport::BufferedLogger#debug?
  0.01      0.00     0.00     0.00     0.00        1  ActiveRecord::ConnectionAdapters::SQLiteAdapter#add_lock!
  0.01      0.00     0.00     0.00     0.00        1  ActionController::StringCoercion::UglyBody#initialize
  0.01      0.00     0.00     0.00     0.00        2  Integer#next
  0.01      0.00     0.00     0.00     0.00        2  <Class::StringIO>#allocate
  0.01      0.00     0.00     0.00     0.00        1  ActionController::UrlRewriter#initialize
  0.01      0.00     0.00     0.00     0.00        1  <Class::ActionController::Base>#use_accept_header
  0.01      0.00     0.00     0.00     0.00        1  <Class::ActiveRecord::Base>#configurations
  0.01      0.00     0.00     0.00     0.00        1  Module#const_get
  0.01      0.00     0.00     0.00     0.00        1  String#match
  0.01      0.00     0.00     0.00     0.00        3  ActionController::Base#default_url_options
  0.01      0.00     0.00     0.00     0.00        2  TrueClass#to_s
  0.01      0.00     0.00     0.00     0.00        1  <Class::ActionController::Base>#logger
  0.01      0.00     0.00     0.00     0.00        1  StringIO#read
  0.01      0.00     0.00     0.00     0.00        1  <Class::File>#extname
  0.01      0.00     0.00     0.00     0.00        1  String#delete
  0.01      0.00     0.00     0.00     0.00        1  <Class::ActionController::Base>#asset_host
  0.01      0.00     0.00     0.00     0.00        1  ActionView::Base::ProxyModule#initialize
  0.01      0.00     0.00     0.00     0.00        1  Class#allocate
  0.01      0.00     0.00     0.00     0.00        1  NilClass#to_a
  0.01      0.00     0.00     0.00     0.00        2  String#bytesize
  0.01      0.00     0.00     0.00     0.00        1  String#*
  0.01      0.00     0.00     0.00     0.00        1  FalseClass#to_s
  0.01      0.00     0.00     0.00     0.00        1  Array#delete_at
  0.01      0.00     0.00     0.00     0.00        1  Array#blank?
  0.01      0.00     0.00     0.00     0.00        1  FalseClass#^
  0.01      0.00     0.00     0.00     0.00        2  Kernel#freeze
  0.01      0.00     0.00     0.00     0.00        1  ActionController::Base#process_cleanup
  0.01      0.00     0.00     0.00     0.00        1  <Module::Base64>#encode64
  0.01      0.00     0.00     0.00     0.00        1  Digest::Base#finish
  0.01      0.00     0.00     0.00     0.00        1  Array#uniq


